sub_region,census_fips_code,place_id,date,user_id,place,percent_change_from_baseline
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-27,4369,grocery and pharmacy,-8
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-27,4369,parks,8
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-27,4369,transit stations,48
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-27,4369,workplaces,-19
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-27,4369,residential,6
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-28,4370,retail and recreation,-9
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-28,4370,grocery and pharmacy,0
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-28,4370,parks,13
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-28,4370,transit stations,19
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-28,4370,workplaces,-35
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-28,4370,residential,10
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-29,4371,retail and recreation,-6
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-29,4371,grocery and pharmacy,0
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-29,4371,parks,21
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-29,4371,transit stations,20
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-29,4371,workplaces,-35
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-29,4371,residential,10
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-30,4372,retail and recreation,0
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-30,4372,grocery and pharmacy,6
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-30,4372,parks,35
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-30,4372,transit stations,39
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-30,4372,workplaces,-31
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-30,4372,residential,9
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-31,4373,retail and recreation,-1
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-31,4373,grocery and pharmacy,18
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-31,4373,parks,20
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-31,4373,transit stations,16
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-31,4373,workplaces,-36
Yavapai County,04025,ChIJ_9Wg9ndHLYcRSpqrnWA24FQ,2020-12-31,4373,residential,10
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-15,4374,retail and recreation,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-15,4374,grocery and pharmacy,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-15,4374,parks,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-15,4374,transit stations,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-15,4374,workplaces,-3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-15,4374,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-16,4375,retail and recreation,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-16,4375,grocery and pharmacy,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-16,4375,parks,18
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-16,4375,transit stations,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-16,4375,workplaces,-3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-16,4375,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-17,4376,retail and recreation,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-17,4376,grocery and pharmacy,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-17,4376,parks,24
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-17,4376,transit stations,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-17,4376,workplaces,-29
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-17,4376,residential,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-18,4377,retail and recreation,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-18,4377,grocery and pharmacy,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-18,4377,parks,21
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-18,4377,transit stations,3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-18,4377,workplaces,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-18,4377,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-19,4378,retail and recreation,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-19,4378,grocery and pharmacy,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-19,4378,parks,21
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-19,4378,transit stations,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-19,4378,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-19,4378,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-20,4379,retail and recreation,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-20,4379,grocery and pharmacy,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-20,4379,parks,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-20,4379,transit stations,7
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-20,4379,workplaces,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-20,4379,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-21,4380,retail and recreation,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-21,4380,grocery and pharmacy,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-21,4380,parks,41
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-21,4380,transit stations,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-21,4380,workplaces,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-21,4380,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-22,4381,retail and recreation,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-22,4381,grocery and pharmacy,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-22,4381,parks,15
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-22,4381,transit stations,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-22,4381,workplaces,-5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-22,4381,residential,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-23,4382,retail and recreation,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-23,4382,grocery and pharmacy,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-23,4382,parks,13
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-23,4382,transit stations,10
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-23,4382,workplaces,-3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-23,4382,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-24,4383,retail and recreation,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-24,4383,grocery and pharmacy,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-24,4383,parks,30
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-24,4383,transit stations,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-24,4383,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-24,4383,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-25,4384,retail and recreation,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-25,4384,grocery and pharmacy,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-25,4384,parks,15
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-25,4384,transit stations,-5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-25,4384,workplaces,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-25,4384,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-26,4385,retail and recreation,8
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-26,4385,grocery and pharmacy,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-26,4385,parks,19
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-26,4385,transit stations,12
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-26,4385,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-26,4385,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-27,4386,retail and recreation,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-27,4386,grocery and pharmacy,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-27,4386,parks,14
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-27,4386,transit stations,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-27,4386,workplaces,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-27,4386,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-28,4387,retail and recreation,7
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-28,4387,grocery and pharmacy,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-28,4387,parks,23
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-28,4387,transit stations,11
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-28,4387,workplaces,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-28,4387,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-29,4388,retail and recreation,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-29,4388,grocery and pharmacy,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-29,4388,parks,19
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-29,4388,transit stations,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-29,4388,workplaces,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-02-29,4388,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-01,4389,retail and recreation,10
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-01,4389,grocery and pharmacy,7
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-01,4389,parks,10
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-01,4389,transit stations,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-01,4389,workplaces,-2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-01,4389,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-02,4390,retail and recreation,3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-02,4390,grocery and pharmacy,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-02,4390,parks,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-02,4390,transit stations,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-02,4390,workplaces,3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-02,4390,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-03,4391,retail and recreation,8
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-03,4391,grocery and pharmacy,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-03,4391,parks,15
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-03,4391,transit stations,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-03,4391,workplaces,3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-03,4391,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-04,4392,retail and recreation,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-04,4392,grocery and pharmacy,8
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-04,4392,parks,16
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-04,4392,transit stations,19
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-04,4392,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-04,4392,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-05,4393,retail and recreation,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-05,4393,grocery and pharmacy,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-05,4393,parks,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-05,4393,transit stations,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-05,4393,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-05,4393,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-06,4394,retail and recreation,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-06,4394,grocery and pharmacy,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-06,4394,parks,24
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-06,4394,transit stations,15
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-06,4394,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-06,4394,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-07,4395,retail and recreation,8
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-07,4395,grocery and pharmacy,3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-07,4395,parks,29
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-07,4395,transit stations,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-07,4395,workplaces,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-07,4395,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-08,4396,retail and recreation,11
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-08,4396,grocery and pharmacy,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-08,4396,parks,13
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-08,4396,transit stations,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-08,4396,workplaces,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-08,4396,residential,-2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-09,4397,retail and recreation,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-09,4397,grocery and pharmacy,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-09,4397,parks,24
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-09,4397,transit stations,13
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-09,4397,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-09,4397,residential,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-10,4398,retail and recreation,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-10,4398,grocery and pharmacy,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-10,4398,parks,-20
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-10,4398,transit stations,6
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-10,4398,workplaces,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-10,4398,residential,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-11,4399,retail and recreation,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-11,4399,grocery and pharmacy,12
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-11,4399,parks,-17
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-11,4399,transit stations,14
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-11,4399,workplaces,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-11,4399,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-12,4400,retail and recreation,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-12,4400,grocery and pharmacy,21
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-12,4400,parks,-35
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-12,4400,transit stations,12
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-12,4400,workplaces,-4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-12,4400,residential,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-13,4401,retail and recreation,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-13,4401,grocery and pharmacy,21
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-13,4401,parks,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-13,4401,transit stations,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-13,4401,workplaces,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-13,4401,residential,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-14,4402,retail and recreation,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-14,4402,grocery and pharmacy,19
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-14,4402,parks,-9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-14,4402,transit stations,7
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-14,4402,workplaces,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-14,4402,residential,1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-15,4403,retail and recreation,3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-15,4403,grocery and pharmacy,21
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-15,4403,parks,14
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-15,4403,transit stations,5
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-15,4403,workplaces,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-15,4403,residential,0
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-16,4404,retail and recreation,-1
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-16,4404,grocery and pharmacy,23
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-16,4404,parks,4
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-16,4404,transit stations,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-16,4404,workplaces,-11
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-16,4404,residential,2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-17,4405,retail and recreation,-8
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-17,4405,grocery and pharmacy,19
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-17,4405,parks,-18
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-17,4405,transit stations,-9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-17,4405,workplaces,-16
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-17,4405,residential,3
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-18,4406,retail and recreation,-17
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-18,4406,grocery and pharmacy,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-18,4406,parks,-52
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-18,4406,transit stations,-9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-18,4406,workplaces,-22
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-18,4406,residential,8
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-19,4407,retail and recreation,-18
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-19,4407,grocery and pharmacy,8
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-19,4407,parks,-33
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-19,4407,transit stations,-18
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-19,4407,workplaces,-22
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-19,4407,residential,7
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-20,4408,retail and recreation,-24
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-20,4408,grocery and pharmacy,11
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-20,4408,parks,-20
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-20,4408,transit stations,-13
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-20,4408,workplaces,-22
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-20,4408,residential,9
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-21,4409,retail and recreation,-37
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-21,4409,grocery and pharmacy,-2
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-21,4409,parks,-28
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-21,4409,transit stations,-33
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-21,4409,workplaces,-18
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-21,4409,residential,10
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-22,4410,retail and recreation,-40
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-22,4410,grocery and pharmacy,-12
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-22,4410,parks,-20
Yuma County,04027,ChIJ0RQL4sIy1IARGb_Oo87I-Y4,2020-03-22,4410,transit stations,-35
